id_gene,ensembl,gene_name,hgnc_symbol,protein_id
2153,ENSG00000118257,NRP2,NRP2,132
2154,ENSG00000152954,NRSN1,NRSN1,1647
2155,ENSG00000171119,NRTN,NRTN,1875
2156,ENSG00000179915,NRXN1,NRXN1,1165
2157,ENSG00000110076,NRXN2,NRXN2,1166
2158,ENSG00000021645,NRXN3,NRXN3,2196
2159,ENSG00000135318,NT5E,NT5E,745
2160,ENSG00000185652,NTF3,NTF3,730
2161,ENSG00000225950,NTF4,NTF4,931
2162,ENSG00000182667,NTM,NTM,2078
2163,ENSG00000065320,NTN1,NTN1,229
2164,ENSG00000162068,NTN3,NTN3,47
2165,ENSG00000074527,NTN4,NTN4,1968
2166,ENSG00000162631,NTNG1,NTNG1,2189
2167,ENSG00000196358,NTNG2,NTNG2,1798
2168,ENSG00000198400,NTRK1,NTRK1,398
2169,ENSG00000148053,NTRK2,NTRK2,1452
2170,ENSG00000140538,NTRK3,NTRK3,1441
2171,ENSG00000133636,NTS,NTS,902
2172,ENSG00000101188,NTSR1,NTSR1,901
2173,ENSG00000169006,NTSR2,NTSR2,230
2174,ENSG00000070081,NUCB2,NUCB2,1210
2175,ENSG00000122584,NXPH1,NXPH1,1167
2176,ENSG00000144227,NXPH2,NXPH2,210
2177,ENSG00000182575,NXPH3,NXPH3,211
2178,ENSG00000122136,OBP2A,OBP2A,2046
2179,ENSG00000273814,OCLN,OCLN,1454
2180,ENSG00000197822,OCLN,OCLN,1454
2181,ENSG00000060491,OGFR,OGFR,2068
2182,ENSG00000106809,OGN,OGN,729
2183,ENSG00000152463,OLAH,OLAH,2040
2184,ENSG00000105088,OLFM2,OLFM2,246
2185,ENSG00000173391,OLR1,OLR1,1194
2186,ENSG00000126861,OMG,OMG,787
2187,ENSG00000183715,OPCML,OPCML,1405
2188,ENSG00000116329,OPRD1,OPRD1,998
2189,ENSG00000082556,OPRK1,OPRK1,999
2190,ENSG00000125510,OPRL1,OPRL1,1000
2191,ENSG00000277044,OPRL1,OPRL1,1000
2192,ENSG00000112038,OPRM1,OPRM1,954
2193,ENSG00000180016,OR1E1,OR1E1,898
2194,ENSG00000183024,OR1G1,OR1G1,1050
2195,ENSG00000160991,ORAI2,ORAI2,1850
2196,ENSG00000229314,ORM1,ORM1,357
2197,ENSG00000274703,OSCAR,OSCAR,1644
2198,ENSG00000278378,OSCAR,OSCAR,1644
2199,ENSG00000170909,OSCAR,OSCAR,1644
2200,ENSG00000277088,OSCAR,OSCAR,1644
2201,ENSG00000278533,OSCAR,OSCAR,1644
2202,ENSG00000273511,OSCAR,OSCAR,1644
2203,ENSG00000275644,OSCAR,OSCAR,1644
2204,ENSG00000276982,OSCAR,OSCAR,1644
2205,ENSG00000275736,OSCAR,OSCAR,1644
2206,ENSG00000275551,OSCAR,OSCAR,1644
2207,ENSG00000099985,OSM,OSM,614
2208,ENSG00000145623,OSMR,OSMR,1866
2209,ENSG00000188729,OSTN,OSTN,1178
2210,ENSG00000101405,OXT,OXT,289
2211,ENSG00000180914,OXTR,OXTR,891
2212,ENSG00000089041,P2RX7,P2RX7,1864
2213,ENSG00000169313,P2RY12,P2RY12,1941
2214,ENSG00000174944,P2RY14,P2RY14,1418
2215,ENSG00000171631,P2RY6,P2RY6,1407
2216,ENSG00000185624,P4HB,P4HB,448
2217,ENSG00000170515,PA2G4,PA2G4,2173
2218,ENSG00000145730,PAM,PAM,697
2219,ENSG00000100767,PAPLN,PAPLN,222
2220,ENSG00000148498,PARD3,PARD3,1736
2221,ENSG00000102981,PARD6A,PARD6A,2001
2222,ENSG00000132849,PATJ,PATJ,1716
2223,ENSG00000248383,PCDHAC1,PCDHAC1,1932
2224,ENSG00000113205,PCDHB3,PCDHB3,2203
2225,ENSG00000113212,PCDHB7,PCDHB7,2202
2226,ENSG00000253537,PCDHGA7,PCDHGA7,2205
2227,ENSG00000253953,PCDHGB4,PCDHGB4,2159
2228,ENSG00000253305,PCDHGB6,PCDHGB6,2204
2229,ENSG00000132646,PCNA,PCNA,579
2230,ENSG00000102109,PCSK1N,PCSK1N,2121
2231,ENSG00000115257,PCSK4,PCSK4,1537
2232,ENSG00000169174,PCSK9,PCSK9,1691
2233,ENSG00000106244,PDAP1,PDAP1,1339
2234,ENSG00000276977,PDCD1,PDCD1,1409
2235,ENSG00000188389,PDCD1,PDCD1,1409
2236,ENSG00000197646,PDCD1LG2,PDCD1LG2,1884
2237,ENSG00000115252,PDE1A,PDE1A,1125
2238,ENSG00000123360,PDE1B,PDE1B,1230
2239,ENSG00000154678,PDE1C,PDE1C,1373
2240,ENSG00000197461,PDGFA,PDGFA,379
2241,ENSG00000100311,PDGFB,PDGFB,281
2242,ENSG00000145431,PDGFC,PDGFC,2020
2243,ENSG00000170962,PDGFD,PDGFD,1919
2244,ENSG00000134853,PDGFRA,PDGFRA,659
2245,ENSG00000113721,PDGFRB,PDGFRB,513
2246,ENSG00000154553,PDLIM3,PDLIM3,1486
2247,ENSG00000162493,PDPN,PDPN,1620
2248,ENSG00000139515,PDX1,PDX1,1117
2249,ENSG00000101327,PDYN,PDYN,293
2250,ENSG00000187800,PEAR1,PEAR1,1508
2251,ENSG00000261371,PECAM1,PECAM1,660
2252,ENSG00000181195,PENK,PENK,292
2253,ENSG00000124299,PEPD,PEPD,597
2254,ENSG00000163737,PF4,PF4,363
2255,ENSG00000109272,PF4V1,PF4V1,553
2256,ENSG00000129925,PGAP6,PGAP6,1987
2257,ENSG00000129925,TMEM8A,TMEM8A,1987
2258,ENSG00000119630,PGF,PGF,1080
2259,ENSG00000008438,PGLYRP1,PGLYRP1,181
2260,ENSG00000101856,PGRMC1,PGRMC1,27
2261,ENSG00000164040,PGRMC2,PGRMC2,80
2262,ENSG00000102174,PHEX,PHEX,1204
2263,ENSG00000164530,PI16,PI16,1555
2264,ENSG00000124102,PI3,PI3,712
2265,ENSG00000165195,PIGA,PIGA,978
2266,ENSG00000151665,PIGF,PIGF,1282
2267,ENSG00000162896,PIGR,PIGR,330
2268,ENSG00000121879,PIK3CA,PIK3CA,1016
2269,ENSG00000171608,PIK3CD,PIK3CD,30
2270,ENSG00000145675,PIK3R1,PIK3R1,846
2271,ENSG00000085514,PILRA,PILRA,2130
2272,ENSG00000121716,PILRB,PILRB,2129
2273,ENSG00000159763,PIP,PIP,586
2274,ENSG00000091622,PITPNM3,PITPNM3,1907
2275,ENSG00000067225,PKM,PKM,632
2276,ENSG00000276870,PLA2G10,PLA2G10,94
2277,ENSG00000069764,PLA2G10,PLA2G10,94
2278,ENSG00000188257,PLA2G2A,PLA2G2A,631
2279,ENSG00000153246,PLA2R1,PLA2R1,1313
2280,ENSG00000104368,PLAT,PLAT,267
2281,ENSG00000122861,PLAU,PLAU,266
2282,ENSG00000011422,PLAUR,PLAUR,1258
2283,ENSG00000075651,PLD1,PLD1,1337
2284,ENSG00000129219,PLD2,PLD2,69
2285,ENSG00000122194,PLG,PLG,264
2286,ENSG00000107020,PLGRKT,PLGRKT,1973
2287,ENSG00000205808,PLPP6,PLPP6,1642
2288,ENSG00000188313,PLSCR1,PLSCR1,79
2289,ENSG00000114698,PLSCR4,PLSCR4,2024
2290,ENSG00000100979,PLTP,PLTP,1134
2291,ENSG00000130300,PLVAP,PLVAP,1896
2292,ENSG00000161381,PLXDC1,PLXDC1,1629
2293,ENSG00000120594,PLXDC2,PLXDC2,1550
2294,ENSG00000114554,PLXNA1,PLXNA1,2125
2295,ENSG00000076356,PLXNA2,PLXNA2,156
2296,ENSG00000130827,PLXNA3,PLXNA3,1109
2297,ENSG00000221866,PLXNA4,PLXNA4,1986
2298,ENSG00000164050,PLXNB1,PLXNB1,101
2299,ENSG00000196576,PLXNB2,PLXNB2,72
2300,ENSG00000198753,PLXNB3,PLXNB3,2146
2301,ENSG00000136040,PLXNC1,PLXNC1,134
2302,ENSG00000004399,PLXND1,PLXND1,2197
2303,ENSG00000183395,PMCH,PMCH,724
2304,ENSG00000168081,PNOC,PNOC,1347
2305,ENSG00000128567,PODXL,PODXL,43
2306,ENSG00000114631,PODXL2,PODXL2,2056
2307,ENSG00000115138,POMC,POMC,291
2308,ENSG00000105854,PON2,PON2,1410
2309,ENSG00000102312,PORCN,PORCN,1940
2310,ENSG00000133110,POSTN,POSTN,1406
2311,ENSG00000163736,PPBP,PPBP,362
2312,ENSG00000156475,PPP2R2B,PPP2R2B,1224
2313,ENSG00000108849,PPY,PPY,307
2314,ENSG00000116690,PRG4,PRG4,1775
2315,ENSG00000172179,PRL,PRL,298
2316,ENSG00000071677,PRLH,PRLH,1213
2317,ENSG00000119973,PRLHR,PRLHR,1076
2318,ENSG00000113494,PRLR,PRLR,664
2319,ENSG00000171864,PRND,PRND,2139
2320,ENSG00000171867,PRNP,PRNP,12
2321,ENSG00000000010,PRNP,PRNP,12
2322,ENSG00000115718,PROC,PROC,377
2323,ENSG00000101000,PROCR,PROCR,2163
2324,ENSG00000143125,PROK1,PROK1,1164
2325,ENSG00000163421,PROK2,PROK2,1979
2326,ENSG00000169618,PROKR1,PROKR1,1723
2327,ENSG00000101292,PROKR2,PROKR2,1702
2328,ENSG00000184500,PROS1,PROS1,447
2329,ENSG00000135378,PRRG4,PRRG4,1908
2330,ENSG00000274247,PRSS1,PRSS1,455
2331,ENSG00000204983,PRSS1,PRSS1,455
2332,ENSG00000282049,PRSS2,PRSS2,456
2333,ENSG00000275896,PRSS2,PRSS2,456
2334,ENSG00000150687,PRSS23,PRSS23,208
2335,ENSG00000010438,PRSS3,PRSS3,942
2336,ENSG00000166450,PRTG,PRTG,1473
2337,ENSG00000197746,PSAP,PSAP,461
2338,ENSG00000080815,PSEN1,PSEN1,1083
2339,ENSG00000243137,PSG4,PSG4,1227
2340,ENSG00000204941,PSG5,PSG5,1412
2341,ENSG00000170848,PSG6,PSG6,1228
2342,ENSG00000221878,PSG7,PSG7,1314
2343,ENSG00000183668,PSG9,PSG9,1226
2344,ENSG00000125650,PSPN,PSPN,137
2345,ENSG00000169403,PTAFR,PTAFR,812
2346,ENSG00000185920,PTCH1,PTCH1,1351
2347,ENSG00000117425,PTCH2,PTCH2,2225
2348,ENSG00000156471,PTDSS1,PTDSS1,1067
2349,ENSG00000168229,PTGDR,PTGDR,1324
2350,ENSG00000183134,PTGDR2,PTGDR2,2216
2351,ENSG00000125384,PTGER2,PTGER2,1022
2352,ENSG00000171522,PTGER4,PTGER4,955
2353,ENSG00000134247,PTGFRN,PTGFRN,2085
2354,ENSG00000160013,PTGIR,PTGIR,1023
2355,ENSG00000073756,PTGS2,PTGS2,951
2356,ENSG00000152266,PTH,PTH,303
2357,ENSG00000160801,PTH1R,PTH1R,1259
2358,ENSG00000142538,PTH2,PTH2,1791
2359,ENSG00000144407,PTH2R,PTH2R,1071
2360,ENSG00000087494,PTHLH,PTHLH,585
2361,ENSG00000169398,PTK2,PTK2,1265
2362,ENSG00000112655,PTK7,PTK7,1329
2363,ENSG00000187514,PTMA,PTMA,432
2364,ENSG00000105894,PTN,PTN,737
2365,ENSG00000179295,PTPN11,PTPN11,1268
2366,ENSG00000111679,PTPN6,PTPN6,870
2367,ENSG00000132670,PTPRA,PTPRA,691
2368,ENSG00000127329,PTPRB,PTPRB,782
2369,ENSG00000262418,PTPRC,PTPRC,481
2370,ENSG00000081237,PTPRC,PTPRC,481
2371,ENSG00000153707,PTPRD,PTPRD,783
2372,ENSG00000282932,PTPRD,PTPRD,783
2373,ENSG00000142949,PTPRF,PTPRF,550
2374,ENSG00000144724,PTPRG,PTPRG,784
2375,ENSG00000149177,PTPRJ,PTPRJ,1309
2376,ENSG00000273993,PTPRK,PTPRK,1414
2377,ENSG00000152894,PTPRK,PTPRK,1414
2378,ENSG00000173482,PTPRM,PTPRM,858
2379,ENSG00000151490,PTPRO,PTPRO,1462
2380,ENSG00000153233,PTPRR,PTPRR,1413
2381,ENSG00000105426,PTPRS,PTPRS,1333
2382,ENSG00000196090,PTPRT,PTPRT,54
2383,ENSG00000060656,PTPRU,PTPRU,1760
2384,ENSG00000106278,PTPRZ1,PTPRZ1,785
2385,ENSG00000073008,PVR,PVR,640
2386,ENSG00000213413,PVRIG,PVRIG,1513
2387,ENSG00000131096,PYY,PYY,540
2388,ENSG00000151552,QDPR,QDPR,506
2389,ENSG00000188710,QRFP,QRFP,1215
2390,ENSG00000186867,QRFPR,QRFPR,1832
2391,ENSG00000204628,RACK1,RACK1,1189
2392,ENSG00000164520,RAET1E,RAET1E,1726
2393,ENSG00000203722,RAET1G,RAET1G,1519
2394,ENSG00000155918,RAET1L,RAET1L,1509
2395,ENSG00000132329,RAMP1,RAMP1,149
2396,ENSG00000131477,RAMP2,RAMP2,150
2397,ENSG00000122679,RAMP3,RAMP3,151
2398,ENSG00000118849,RARRES1,RARRES1,1085
2399,ENSG00000106538,RARRES2,RARRES2,1880
2400,ENSG00000265203,RBP3,RBP3,555
2401,ENSG00000138207,RBP4,RBP4,356
2402,ENSG00000122707,RECK,RECK,252
2403,ENSG00000189056,RELN,RELN,1200
2404,ENSG00000143839,REN,REN,268
2405,ENSG00000165731,RET,RET,465
2406,ENSG00000104918,RETN,RETN,1993
2407,ENSG00000182175,RGMA,RGMA,1793
2408,ENSG00000174136,RGMB,RGMB,1524
2409,ENSG00000171700,RGS19,RGS19,1086
2410,ENSG00000112077,RHAG,RHAG,1243
2411,ENSG00000129667,RHBDF2,RHBDF2,1529
2412,ENSG00000158315,RHBDL2,RHBDL2,2042
2413,ENSG00000079841,RIMS1,RIMS1,1608
2414,ENSG00000176406,RIMS2,RIMS2,2171
2415,ENSG00000137275,RIPK1,RIPK1,1349
2416,ENSG00000117000,RLF,RLF,1316
2417,ENSG00000107018,RLN1,RLN1,400
2418,ENSG00000107014,RLN2,RLN2,380
2419,ENSG00000288474,RLN3,RLN3,1749
2420,ENSG00000171136,RLN3,RLN3,1749
2421,ENSG00000169385,RNASE2,RNASE2,546
2422,ENSG00000108375,RNF43,RNF43,1512
2423,ENSG00000169855,ROBO1,ROBO1,2229
2424,ENSG00000185008,ROBO2,ROBO2,1985
2425,ENSG00000154134,ROBO3,ROBO3,1827
2426,ENSG00000154133,ROBO4,ROBO4,1751
2427,ENSG00000185483,ROR1,ROR1,1241
2428,ENSG00000169071,ROR2,ROR2,1242
2429,ENSG00000089169,RPH3A,RPH3A,2190
2430,ENSG00000105372,RPS19,RPS19,983
2431,ENSG00000143947,RPS27A,RPS27A,1186
2432,ENSG00000168028,RPSA,RPSA,494
2433,ENSG00000169218,RSPO1,RSPO1,1470
2434,ENSG00000147655,RSPO2,RSPO2,1565
2435,ENSG00000146374,RSPO3,RSPO3,1901
2436,ENSG00000101282,RSPO4,RSPO4,1469
2437,ENSG00000115310,RTN4,RTN4,2012
2438,ENSG00000040608,RTN4R,RTN4R,1913
2439,ENSG00000185924,RTN4RL1,RTN4RL1,1606
2440,ENSG00000186907,RTN4RL2,RTN4RL2,1607
2441,ENSG00000171509,RXFP1,RXFP1,1978
2442,ENSG00000133105,RXFP2,RXFP2,1748
2443,ENSG00000277069,RXFP3,RXFP3,2033
2444,ENSG00000182631,RXFP3,RXFP3,2033
2445,ENSG00000173080,RXFP4,RXFP4,1732
2446,ENSG00000186350,RXRA,RXRA,706
2447,ENSG00000163785,RYK,RYK,935
2448,ENSG00000196218,RYR1,RYR1,755
2449,ENSG00000198626,RYR2,RYR2,1761
2450,ENSG00000160678,S100A1,S100A1,778
2451,ENSG00000197747,S100A10,S100A10,1173
2452,ENSG00000163221,S100A12,S100A12,1212
2453,ENSG00000196154,S100A4,S100A4,827
2454,ENSG00000143546,S100A8,S100A8,412
2455,ENSG00000163220,S100A9,S100A9,434
2456,ENSG00000160307,S100B,S100B,390
2457,ENSG00000170989,S1PR1,S1PR1,740
2458,ENSG00000213694,S1PR3,S1PR3,1862
2459,ENSG00000180739,S1PR5,S1PR5,1939
2460,ENSG00000173432,SAA1,SAA1,527
2461,ENSG00000133872,SARAF,SARAF,1796
2462,ENSG00000168079,SCARA5,SCARA5,1579
2463,ENSG00000073060,SCARB1,SCARB1,1737
2464,ENSG00000074660,SCARF1,SCARF1,1375
2465,ENSG00000276336,SCARF1,SCARF1,1375
2466,ENSG00000136155,SCEL,SCEL,212
2467,ENSG00000149021,SCGB1A1,SCGB1A1,575
2468,ENSG00000161055,SCGB3A1,SCGB3A1,1842
2469,ENSG00000164265,SCGB3A2,SCGB3A2,1838
2470,ENSG00000185313,SCN10A,SCN10A,2219
2471,ENSG00000149575,SCN2B,SCN2B,152
2472,ENSG00000007314,SCN4A,SCN4A,960
2473,ENSG00000183873,SCN5A,SCN5A,1385
2474,ENSG00000196876,SCN8A,SCN8A,2174
2475,ENSG00000274473,SCT,SCT,515
2476,ENSG00000070031,SCT,SCT,515
2477,ENSG00000080293,SCTR,SCTR,1049
2478,ENSG00000175356,SCUBE2,SCUBE2,2010
2479,ENSG00000115884,SDC1,SDC1,696
2480,ENSG00000169439,SDC2,SDC2,932
2481,ENSG00000162512,SDC3,SDC3,158
2482,ENSG00000124145,SDC4,SDC4,907
2483,ENSG00000069188,SDK2,SDK2,1487
2484,ENSG00000141574,SECTM1,SECTM1,1738
2485,ENSG00000007908,SELE,SELE,668
2486,ENSG00000188404,SELL,SELL,624
2487,ENSG00000174175,SELP,SELP,655
2488,ENSG00000110876,SELPLG,SELPLG,1377
2489,ENSG00000075213,SEMA3A,SEMA3A,1386
2490,ENSG00000012171,SEMA3B,SEMA3B,1319
2491,ENSG00000075223,SEMA3C,SEMA3C,1882
2492,ENSG00000153993,SEMA3D,SEMA3D,205
2493,ENSG00000170381,SEMA3E,SEMA3E,73
2494,ENSG00000001617,SEMA3F,SEMA3F,1326
2495,ENSG00000010319,SEMA3G,SEMA3G,2030
2496,ENSG00000196189,SEMA4A,SEMA4A,1950
2497,ENSG00000185033,SEMA4B,SEMA4B,2008
2498,ENSG00000168758,SEMA4C,SEMA4C,1918
2499,ENSG00000187764,SEMA4D,SEMA4D,1769
2500,ENSG00000135622,SEMA4F,SEMA4F,235
2501,ENSG00000095539,SEMA4G,SEMA4G,2038
2502,ENSG00000112902,SEMA5A,SEMA5A,1350
2503,ENSG00000082684,SEMA5B,SEMA5B,2083
2504,ENSG00000092421,SEMA6A,SEMA6A,1944
2505,ENSG00000167680,SEMA6B,SEMA6B,1952
2506,ENSG00000143434,SEMA6C,SEMA6C,1951
2507,ENSG00000137872,SEMA6D,SEMA6D,1706
2508,ENSG00000138623,SEMA7A,SEMA7A,170
2509,ENSG00000288455,SEMA7A,SEMA7A,170
2510,ENSG00000277377,SERPINA1,SERPINA1,273
2511,ENSG00000197249,SERPINA1,SERPINA1,273
2512,ENSG00000123561,SERPINA7,SERPINA7,423
2513,ENSG00000117601,SERPINC1,SERPINC1,272
2514,ENSG00000106366,SERPINE1,SERPINE1,416
2515,ENSG00000135919,SERPINE2,SERPINE2,444
2516,ENSG00000132386,SERPINF1,SERPINF1,975
2517,ENSG00000282307,SERPINF1,SERPINF1,975
2518,ENSG00000149131,SERPING1,SERPING1,417
2519,ENSG00000197019,SERTAD1,SERTAD1,2123
2520,ENSG00000104332,SFRP1,SFRP1,1677
2521,ENSG00000145423,SFRP2,SFRP2,1813
2522,ENSG00000106483,SFRP4,SFRP4,1517
2523,ENSG00000120057,SFRP5,SFRP5,1499
2524,ENSG00000122852,SFTPA1,SFTPA1,1639
2525,ENSG00000185303,SFTPA2,SFTPA2,1638
2526,ENSG00000133661,SFTPD,SFTPD,947
2527,ENSG00000102683,SGCG,SGCG,1332
2528,ENSG00000111252,SH2B3,SH2B3,2177
2529,ENSG00000161681,SHANK1,SHANK1,2200
2530,ENSG00000162105,SHANK2,SHANK2,2169
2531,ENSG00000129214,SHBG,SHBG,392
2532,ENSG00000164690,SHH,SHH,1420
2533,ENSG00000198892,SHISA4,SHISA4,1801
2534,ENSG00000090402,SI,SI,628
2535,ENSG00000185187,SIGIRR,SIGIRR,1520
2536,ENSG00000088827,SIGLEC1,SIGLEC1,1916
2537,ENSG00000142512,SIGLEC10,SIGLEC10,1825
2538,ENSG00000254415,SIGLEC14,SIGLEC14,1296
2539,ENSG00000197046,SIGLEC15,SIGLEC15,1577
2540,ENSG00000105501,SIGLEC5,SIGLEC5,89
2541,ENSG00000268500,SIGLEC5,SIGLEC5,89
2542,ENSG00000105492,SIGLEC6,SIGLEC6,120
2543,ENSG00000168995,SIGLEC7,SIGLEC7,2186
2544,ENSG00000105366,SIGLEC8,SIGLEC8,2054
2545,ENSG00000129450,SIGLEC9,SIGLEC9,2192
2546,ENSG00000198053,SIRPA,SIRPA,1192
2547,ENSG00000101307,SIRPB1,SIRPB1,24
2548,ENSG00000196209,SIRPB2,SIRPB2,1492
2549,ENSG00000089012,SIRPG,SIRPG,2080
2550,ENSG00000117090,SLAMF1,SLAMF1,1328
2551,ENSG00000162739,SLAMF6,SLAMF6,1802
2552,ENSG00000162723,SLAMF9,SLAMF9,1789
2553,ENSG00000281917,SLC16A1,SLC16A1,1122
2554,ENSG00000155380,SLC16A1,SLC16A1,1122
2555,ENSG00000147100,SLC16A2,SLC16A2,967
2556,ENSG00000168679,SLC16A4,SLC16A4,88
2557,ENSG00000118596,SLC16A7,SLC16A7,144
2558,ENSG00000104888,SLC17A7,SLC17A7,2088
2559,ENSG00000105281,SLC1A5,SLC1A5,1428
2560,ENSG00000163581,SLC2A2,SLC2A2,567
2561,ENSG00000160190,SLC37A1,SLC37A1,1160
2562,ENSG00000168003,SLC3A2,SLC3A2,472
2563,ENSG00000138449,SLC40A1,SLC40A1,1995
2564,ENSG00000137968,SLC44A5,SLC44A5,1694
2565,ENSG00000158715,SLC45A3,SLC45A3,1819
2566,ENSG00000088836,SLC4A11,SLC4A11,1692
2567,ENSG00000285112,SLC52A2,SLC52A2,1964
2568,ENSG00000185803,SLC52A2,SLC52A2,1964
2569,ENSG00000288216,SLC5A11,SLC5A11,1744
2570,ENSG00000158865,SLC5A11,SLC5A11,1744
2571,ENSG00000130821,SLC6A8,SLC6A8,1056
2572,ENSG00000139514,SLC7A1,SLC7A1,893
2573,ENSG00000103257,SLC7A5,SLC7A5,1237
2574,ENSG00000162753,SLC9C2,SLC9C2,1504
2575,ENSG00000187122,SLIT1,SLIT1,162
2576,ENSG00000145147,SLIT2,SLIT2,196
2577,ENSG00000184347,SLIT3,SLIT3,163
2578,ENSG00000178235,SLITRK1,SLITRK1,1841
2579,ENSG00000185985,SLITRK2,SLITRK2,1931
2580,ENSG00000121871,SLITRK3,SLITRK3,203
2581,ENSG00000179542,SLITRK4,SLITRK4,1636
2582,ENSG00000165300,SLITRK5,SLITRK5,204
2583,ENSG00000184564,SLITRK6,SLITRK6,1956
2584,ENSG00000124107,SLPI,SLPI,374
2585,ENSG00000126233,SLURP1,SLURP1,1131
2586,ENSG00000283992,SLURP2,SLURP2,538
2587,ENSG00000166949,SMAD3,SMAD3,1216
2588,ENSG00000112305,SMAP1,SMAP1,1643
2589,ENSG00000128602,SMO,SMO,1877
2590,ENSG00000145335,SNCA,SNCA,980
2591,ENSG00000135317,SNX14,SNX14,2214
2592,ENSG00000120833,SOCS2,SOCS2,51
2593,ENSG00000095637,SORBS1,SORBS1,1893
2594,ENSG00000184985,SORCS2,SORCS2,1840
2595,ENSG00000156395,SORCS3,SORCS3,2167
2596,ENSG00000137642,SORL1,SORL1,1757
2597,ENSG00000134243,SORT1,SORT1,1863
2598,ENSG00000167941,SOST,SOST,1886
2599,ENSG00000171243,SOSTDC1,SOSTDC1,1574
2600,ENSG00000182310,SPACA6,SPACA6,2234
2601,ENSG00000288309,SPAG11B,SPAG11B,1291
2602,ENSG00000164871,SPAG11B,SPAG11B,1291
2603,ENSG00000274405,SPAG11B,SPAG11B,1291
2604,ENSG00000113140,SPARC,SPARC,508
2605,ENSG00000164266,SPINK1,SPINK1,271
2606,ENSG00000166145,SPINT1,SPINT1,104
2607,ENSG00000197471,SPN,SPN,658
2608,ENSG00000262655,SPON1,SPON1,1982
2609,ENSG00000159674,SPON2,SPON2,1890
2610,ENSG00000118785,SPP1,SPP1,549
2611,ENSG00000197694,SPTAN1,SPTAN1,1360
2612,ENSG00000173898,SPTBN2,SPTBN2,71
2613,ENSG00000134548,SPX,SPX,1888
2614,ENSG00000122862,SRGN,SRGN,542
2615,ENSG00000157005,SST,SST,1176
2616,ENSG00000139874,SSTR1,SSTR1,894
2617,ENSG00000180616,SSTR2,SSTR2,895
2618,ENSG00000278195,SSTR3,SSTR3,921
2619,ENSG00000132671,SSTR4,SSTR4,906
2620,ENSG00000162009,SSTR5,SSTR5,949
2621,ENSG00000149418,ST14,ST14,2217
2622,ENSG00000073849,ST6GAL1,ST6GAL1,650
2623,ENSG00000010327,STAB1,STAB1,2045
2624,ENSG00000136011,STAB2,STAB2,1742
2625,ENSG00000288257,STRA6,STRA6,1895
2626,ENSG00000137868,STRA6,STRA6,1895
2627,ENSG00000103266,STUB1,STUB1,2161
2628,ENSG00000106089,STX1A,STX1A,1453
2629,ENSG00000166900,STX3,STX3,1327
2630,ENSG00000103496,STX4,STX4,1303
2631,ENSG00000159164,SV2A,SV2A,1586
2632,ENSG00000185518,SV2B,SV2B,1587
2633,ENSG00000122012,SV2C,SV2C,1481
2634,ENSG00000165025,SYK,SYK,1027
2635,ENSG00000067715,SYT1,SYT1,743
2636,ENSG00000164674,SYTL3,SYTL3,1484
2637,ENSG00000006128,TAC1,TAC1,723
2638,ENSG00000166863,TAC3,TAC3,2118
2639,ENSG00000176358,TAC4,TAC4,1609
2640,ENSG00000115353,TACR1,TACR1,811
2641,ENSG00000075073,TACR2,TACR2,739
2642,ENSG00000169836,TACR3,TACR3,871
2643,ENSG00000275123,TARM1,TARM1,10
2644,ENSG00000275384,TARM1,TARM1,10
2645,ENSG00000275806,TARM1,TARM1,10
2646,ENSG00000248385,TARM1,TARM1,10
2647,ENSG00000276355,TARM1,TARM1,10
2648,ENSG00000274889,TARM1,TARM1,10
2649,ENSG00000276604,TARM1,TARM1,10
2650,ENSG00000276145,TARM1,TARM1,10
2651,ENSG00000273875,TARM1,TARM1,10
2652,ENSG00000277178,TARM1,TARM1,10
2653,ENSG00000162065,TBC1D24,TBC1D24,2147
2654,ENSG00000006638,TBXA2R,TBXA2R,748
2655,ENSG00000134827,TCN1,TCN1,715
2656,ENSG00000185339,TCN2,TCN2,716
2657,ENSG00000204852,TCTN1,TCTN1,1471
2658,ENSG00000168778,TCTN2,TCTN2,1811
2659,ENSG00000119977,TCTN3,TCTN3,1523
2660,ENSG00000241186,TDGF1,TDGF1,602
2661,ENSG00000109927,TECTA,TECTA,173
2662,ENSG00000119913,TECTB,TECTB,1839
2663,ENSG00000120156,TEK,TEK,1252
2664,ENSG00000091513,TF,TF,366
2665,ENSG00000160182,TFF1,TFF1,383
2666,ENSG00000160181,TFF2,TFF2,1257
2667,ENSG00000160180,TFF3,TFF3,1284
2668,ENSG00000003436,TFPI,TFPI,552
2669,ENSG00000106327,TFR2,TFR2,2165
2670,ENSG00000072274,TFRC,TFRC,365
2671,ENSG00000042832,TG,TG,302
2672,ENSG00000163235,TGFA,TGFA,284
2673,ENSG00000105329,TGFB1,TGFB1,285
2674,ENSG00000000011,TGFB1,TGFB1,285
2675,ENSG00000092969,TGFB2,TGFB2,1181
2676,ENSG00000119699,TGFB3,TGFB3,551
2677,ENSG00000106799,TGFBR1,TGFBR1,973
2678,ENSG00000163513,TGFBR2,TGFBR2,977
2679,ENSG00000069702,TGFBR3,TGFBR3,1256
2680,ENSG00000198959,TGM2,TGM2,760
2681,ENSG00000152291,TGOLN2,TGOLN2,108
2682,ENSG00000137574,TGS1,TGS1,1848
2683,ENSG00000178726,THBD,THBD,446
2684,ENSG00000137801,THBS1,THBS1,466
2685,ENSG00000186340,THBS2,THBS2,957
