gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
VCAN	P13611	False	VCAN_HUMAN		CPI-SS056324226	0.129	0.571	0.023	1.936	0.202	2.748	0.131	0.05
GP1BB	P13224	False	GP1BB_HUMAN		CPI-SS0A87165FB	0.0	0.0	0.248	0.0	0.564	0.03	0.012	0.003
GP9	P14770	False	GP9_HUMAN		CPI-SS081A15C77	0.0	0.0	0.012	0.006	0.073	0.007	0.0	0.0
VWF	P04275	False	VWF_HUMAN		CPI-SS0AE5FACC1	0.0	0.0	0.008	0.0	0.047	0.0	0.0	0.0
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS09ED77761	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0C78BBDA2	0.124	0.318	1.048	0.38	0.448	0.359	0.659	0.833
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0E3765D0D	0.012	0.012	0.029	0.043	0.032	0.039	0.026	0.029
SDC4	P31431	False	SDC4_HUMAN		CPI-SS09505F157	0.0	0.0	0.039	0.012	0.012	0.005	0.0	0.003
CD44	P16070	False	CD44_HUMAN		CPI-SS068F0DB9A	0.357	0.826	0.357	1.084	0.616	1.594	0.355	0.641
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS0F66C2711	0.0	0.02	0.0	0.0	0.005	0.006	0.0	0.0
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0234F582B	0.006	0.0	0.008	0.0	0.03	0.0	0.0	0.0
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0823014AA	0.087	0.0	0.003	0.0	0.006	0.0	0.0	0.0
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS047446339	0.0	0.0	0.0	0.006	0.0	0.001	0.0	0.006
ITGA1	P56199	False	ITGA1_HUMAN		CPI-SS0213B7691	0.007	0.0	0.0	0.013	0.0	0.018	0.014	0.051
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0B9B3870A	0.02	0.038	0.107	0.096	0.039	0.149	0.026	0.0
APP	P05067	False	APP_HUMAN		CPI-SS0BC12ECC5	0.118	1.224	0.014	0.278	0.23	0.188	0.007	0.01
NRP1	O14786	False	NRP1_HUMAN		CPI-SS013425BB9	0.0	0.162	0.0	0.007	0.013	0.011	0.0	0.003
CD300LB	A8K4G0	False	CD300LB_HUMAN		CPI-SS0B39ACA2A	0.0	0.096	0.002	0.047	0.034	0.107	0.007	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS09CE5663D	0.071	0.053	0.053	0.103	0.101	0.058	0.014	0.035
NRP2	O60462	False	NRP2_HUMAN		CPI-SS002752434	0.0	0.0	0.002	0.0	0.0	0.011	0.0	0.0
GPC4	O75487	False	GPC4_HUMAN		CPI-SS078762D32	0.0	0.0	0.002	0.0	0.0	0.006	0.0	0.003
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0A31FDB2B	0.02	0.038	0.107	0.096	0.039	0.149	0.026	0.0
PROS1	P07225	False	PROS1_HUMAN		CPI-SS09C4988F8	0.0	0.0	0.0	0.0	0.011	0.001	0.006	0.0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS08678B128	0.194	0.649	0.134	0.112	0.209	0.022	0.128	0.072
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0AE8528B2	0.02	0.038	0.107	0.096	0.039	0.149	0.026	0.0
FN1	P02751	False	FN1_HUMAN		CPI-SS0EAB0009F	0.018	0.0	0.007	0.011	0.0	0.005	0.006	0.003
MIF	P14174	False	MIF_HUMAN		CPI-SS00C01BC3E	0.948	1.245	1.971	1.383	2.222	0.601	0.969	1.012
MET	P08581	False	MET_HUMAN		CPI-SS06807FE55	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
LAMA5	O15230	False	LAMA5_HUMAN		CPI-SS0A182679F	0.024	0.005	0.002	0.0	0.0	0.001	0.0	0.003
LAMB1	P07942	False	LAMB1_HUMAN		CPI-SS02341850C	0.015	0.006	0.012	0.0	0.006	0.0	0.0	0.003
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SS0FBA87D93	0.02	0.0	0.001	0.003	0.006	0.002	0.014	0.0
COL6A1	P12109	False	COL6A1_HUMAN		CPI-SS067FB30D1	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.006
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS0D4B1A2EB	0.016	0.0	0.0	0.0	0.0	0.001	0.0	0.0
COL6A2	P12110	False	COL6A2_HUMAN		CPI-SS0003E9638	0.004	0.0	0.002	0.0	0.017	0.0	0.117	0.072
COL6A5	A8TX70	False	COL6A5_HUMAN		CPI-SS0095DDDBD	0.0	0.0	0.069	0.0	0.022	0.0	0.0	0.0
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS04AAB151C	0.132	0.221	0.1	0.304	0.269	0.347	0.263	0.227
LPL	P06858	False	LPL_HUMAN		CPI-SS0D4673F2B	0.0	0.0	0.002	0.015	0.0	0.024	0.007	0.003
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS0703338F5	0.126	0.296	0.251	0.256	0.264	0.254	0.046	0.045
MMP9	P14780	False	MMP9_HUMAN		CPI-SS066C66704	0.006	0.006	0.0	0.003	0.0	0.0	0.0	0.0
CLDN7	O95471	False	CLDN7_HUMAN		CPI-SS0E34539EB	0.016	0.012	0.017	0.0	0.0	0.006	0.0	0.01
VIM	P08670	False	VIM_HUMAN		CPI-SS0BCAB7F53	1.111	3.341	0.076	3.429	2.052	3.331	0.868	1.307
SRGN	P10124	False	SRGN_HUMAN		CPI-SS044410085	0.313	2.178	0.468	3.137	1.641	2.881	1.758	1.506
VCAN	P13611	False	VCAN_HUMAN		CPI-SS010B52BDD	0.129	0.571	0.023	1.936	0.202	2.748	0.131	0.05
HGF	P14210	False	HGF_HUMAN		CPI-SS03722104E	0.01	0.025	0.0	0.255	0.106	0.067	0.0	0.008
PKM	P14618	False	PKM_HUMAN		CPI-SS020F28ACA	0.173	0.79	0.018	1.405	0.63	0.852	0.229	0.255
TIMP2	P16035	False	TIMP2_HUMAN		CPI-SS0E3AD9C57	0.061	0.323	0.006	0.468	0.218	0.513	0.034	0.018
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS02371A6D6	0.02	0.038	0.107	0.096	0.039	0.149	0.026	0.0
MMP9	P14780	False	MMP9_HUMAN		CPI-SS0A53B10C5	0.006	0.006	0.0	0.003	0.0	0.0	0.0	0.0
LRPAP1	P30533	False	LRPAP1_HUMAN		CPI-SS08ED148A9	0.237	0.496	0.434	0.379	0.319	0.335	0.253	0.231
APP	P05067	False	APP_HUMAN		CPI-SS0C07D783B	0.118	1.224	0.014	0.278	0.23	0.188	0.007	0.01
TFPI	P10646	False	TFPI_HUMAN		CPI-SS0952204AA	0.005	0.042	0.153	0.016	0.235	0.002	0.0	0.003
PLAU	P00749	False	PLAU_HUMAN		CPI-SS07460D480	0.0	0.023	0.0	0.023	0.054	0.0	0.0	0.006
LPL	P06858	False	LPL_HUMAN		CPI-SS0B5C3984C	0.0	0.0	0.002	0.015	0.0	0.024	0.007	0.003
APOE	P02649	False	APOE_HUMAN		CPI-SS0A977E10A	0.0	0.016	0.291	0.006	0.136	0.002	0.006	0.009
APOC1	P02654	False	APOC1_HUMAN		CPI-SS057D7BC43	0.004	0.025	0.895	0.009	0.249	0.007	0.011	0.003
LRPAP1	P30533	False	LRPAP1_HUMAN		CPI-SS054E39503	0.237	0.496	0.434	0.379	0.319	0.335	0.253	0.231
APP	P05067	False	APP_HUMAN		CPI-SS07ACDDCD6	0.118	1.224	0.014	0.278	0.23	0.188	0.007	0.01
MDK	P21741	False	MDK_HUMAN		CPI-SS083CBFACD	0.035	0.011	0.014	0.024	0.185	0.006	0.006	0.02
APOE	P02649	False	APOE_HUMAN		CPI-SS0C38268C2	0.0	0.016	0.291	0.006	0.136	0.002	0.006	0.009
LRPAP1	P30533	False	LRPAP1_HUMAN		CPI-SS0D5D83679	0.237	0.496	0.434	0.379	0.319	0.335	0.253	0.231
APOE	P02649	False	APOE_HUMAN		CPI-SS0B9BDF9EA	0.0	0.016	0.291	0.006	0.136	0.002	0.006	0.009
LRPAP1	P30533	False	LRPAP1_HUMAN		CPI-SS026E76168	0.237	0.496	0.434	0.379	0.319	0.335	0.253	0.231
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0708FE6FF	0.0	0.027	0.0	0.014	0.005	0.148	0.0	0.0
APOE	P02649	False	APOE_HUMAN		CPI-SS02EAE9C0B	0.0	0.016	0.291	0.006	0.136	0.002	0.006	0.009
LRPAP1	P30533	False	LRPAP1_HUMAN		CPI-SS02A53F29E	0.237	0.496	0.434	0.379	0.319	0.335	0.253	0.231
PSAP	P07602	False	PSAP_HUMAN		CPI-SS00D15753B	0.331	1.426	0.536	1.608	0.589	2.414	0.414	0.237
GRN	P28799	False	GRN_HUMAN		CPI-SS07CCAD9BF	0.152	1.241	0.127	1.754	0.418	1.338	0.064	0.061
COPA	P53621	False	COPA_HUMAN		CPI-SS04F3A1E5C	0.196	0.421	0.411	0.569	0.307	0.46	0.192	0.279
LRPAP1	P30533	False	LRPAP1_HUMAN		CPI-SS03796A3C1	0.237	0.496	0.434	0.379	0.319	0.335	0.253	0.231
JAML	Q86YT9	False	JAML_HUMAN		CPI-SS075296A07	0.016	1.142	0.007	0.202	0.234	0.837	0.0	0.07
TMEM167A	Q8TBQ9	False	TMEM167A_HUMAN		CPI-SS01B2A39E8	0.15	0.407	0.476	0.548	0.459	0.508	0.168	0.205
PAPLN	O95428	False	PAPLN_HUMAN		CPI-SS0F23DBE89	0.015	0.03	0.011	0.0	0.022	0.013	0.005	0.0
CSF1	P09603	False	CSF1_HUMAN		CPI-SS0A5A90AA8	0.0	0.0	0.362	0.012	0.14	0.003	0.0	0.023
CSF1	P09603	False	CSF1_HUMAN		CPI-SS00EFF7596	0.0	0.0	0.362	0.012	0.14	0.003	0.0	0.023
CSF1	P09603	False	CSF1_HUMAN		CPI-SS03105D292	0.0	0.0	0.362	0.012	0.14	0.003	0.0	0.023
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0795802F6	0.022	0.005	0.0	0.014	0.022	0.038	1.155	0.86
CSF1	P09603	False	CSF1_HUMAN		CPI-SS086615F9B	0.0	0.0	0.362	0.012	0.14	0.003	0.0	0.023
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS045B7AEFA	0.016	0.0	0.0	0.0	0.0	0.001	0.0	0.0
LILRA1	O75019	False	LILRA1_HUMAN		CPI-SS02B3466B9	0.0	0.097	0.0	0.12	0.009	0.179	0.0	0.003
CD3D	P04234	False	CD3D_HUMAN		CPI-SS0684736E9	0.012	0.03	0.003	0.0	0.026	0.013	0.056	1.393
CD3G	P09693	False	CD3G_HUMAN		CPI-SS0CA07DF4D	0.008	0.005	0.009	0.0	0.017	0.004	0.107	1.229
CD8A	P01732	False	CD8A_HUMAN		CPI-SS0ACA611DA	0.0	0.005	0.004	0.0	0.0	0.005	0.141	0.776
LRP5	O75197	False	LRP5_HUMAN		CPI-SS09D03466D	0.013	0.053	0.091	0.0	0.027	0.001	0.007	0.0
MET	P08581	False	MET_HUMAN		CPI-SS05AA926F6	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS032900992	0.057	0.033	0.188	0.067	0.112	0.076	0.035	0.028
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS00CFAFE79	0.0	0.012	0.01	0.0	0.0	0.0	0.043	0.004
CD9	P21926	False	CD9_HUMAN		CPI-SS050F23BBC	0.216	0.017	0.02	0.009	0.129	0.031	0.033	0.015
CD44	P16070	False	CD44_HUMAN		CPI-SS0632A027A	0.357	0.826	0.357	1.084	0.616	1.594	0.355	0.641
CD6	P30203	False	CD6_HUMAN		CPI-SS04ACBDE69	0.004	0.0	0.001	0.0	0.005	0.008	0.087	0.25
PRLR	P16471	False	PRLR_HUMAN		CPI-SS01205E292	0.0	0.005	0.0	0.172	0.0	0.036	0.0	0.003
CD82	P27701	False	CD82_HUMAN		CPI-SS019B0C6B8	0.143	0.02	0.744	0.114	0.257	0.054	0.007	0.038
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS0596B1240	1.926	2.243	0.678	2.582	1.902	2.774	3.43	3.285
TGFA	P01135	False	TGFA_HUMAN		CPI-SS06A3BD338	0.0	0.0	0.0	0.005	0.007	0.005	0.007	0.0
PLXNB1	O43157	False	PLXNB1_HUMAN		CPI-SS0F7F48304	0.0	0.008	0.002	0.0	0.01	0.005	0.0	0.0
NRG2	O14511	False	NRG2_HUMAN		CPI-SS03F383429	0.0	0.009	0.0	0.0	0.0	0.001	0.007	0.0
EREG	O14944	False	EREG_HUMAN		CPI-SS08400820C	0.008	0.247	0.126	0.441	0.73	0.514	0.006	0.008
CPNE3	O75131	False	CPNE3_HUMAN		CPI-SS00F563EAF	0.188	0.544	0.303	0.11	0.333	0.203	0.194	0.24
TIMP3	P35625	False	TIMP3_HUMAN		CPI-SS0CD901751	0.0	0.0	0.081	0.0	0.034	0.0	0.0	0.0
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0DF570F78	0.015	0.036	0.006	0.03	0.108	0.068	0.108	0.033
AXL	P30530	False	AXL_HUMAN		CPI-SS04E607E34	0.0	0.041	0.0	0.0	0.0	0.002	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS070EEF2CD	0.124	0.318	1.048	0.38	0.448	0.359	0.659	0.833
MET	P08581	False	MET_HUMAN		CPI-SS0533D1B76	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS0FDFB4A50	0.012	0.045	0.022	0.15	0.04	0.158	0.047	0.027
IL6R	P08887	False	IL6R_HUMAN		CPI-SS0386308FF	0.025	0.276	0.008	0.664	0.214	0.334	0.013	0.05
TGFA	P01135	False	TGFA_HUMAN		CPI-SS0CEB19F55	0.0	0.0	0.0	0.005	0.007	0.005	0.007	0.0
MUC1	P15941	False	MUC1_HUMAN		CPI-SS05316CA0D	0.008	0.0	0.153	0.015	0.025	0.006	0.006	0.003
IL6R	P08887	False	IL6R_HUMAN		CPI-SS0CA096754	0.025	0.276	0.008	0.664	0.214	0.334	0.013	0.05
PROS1	P07225	False	PROS1_HUMAN		CPI-SS0C85BC9AF	0.0	0.0	0.0	0.0	0.011	0.001	0.006	0.0
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0C25DCDE2	0.132	0.221	0.1	0.304	0.269	0.347	0.263	0.227
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS08A9FC919	0.0	0.012	0.01	0.0	0.0	0.0	0.043	0.004
MET	P08581	False	MET_HUMAN		CPI-SS0932B3D4F	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
LAMA5	O15230	False	LAMA5_HUMAN		CPI-SS073E10C24	0.024	0.005	0.002	0.0	0.0	0.001	0.0	0.003
LAMB1	P07942	False	LAMB1_HUMAN		CPI-SS0EA554877	0.015	0.006	0.012	0.0	0.006	0.0	0.0	0.003
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SS090EF326A	0.02	0.0	0.001	0.003	0.006	0.002	0.014	0.0
FN1	P02751	False	FN1_HUMAN		CPI-SS04E4E70A8	0.018	0.0	0.007	0.011	0.0	0.005	0.006	0.003
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0F5FE7F63	0.047	0.101	0.185	0.373	0.158	0.236	0.048	0.048
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS052990001	0.124	0.318	1.048	0.38	0.448	0.359	0.659	0.833
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS02DF30D00	0.016	0.0	0.0	0.0	0.0	0.001	0.0	0.0
LPL	P06858	False	LPL_HUMAN		CPI-SS0502DBF76	0.0	0.0	0.002	0.015	0.0	0.024	0.007	0.003
TLR2	O60603	False	TLR2_HUMAN		CPI-SS0B144AD0C	0.002	0.08	0.002	0.166	0.057	0.259	0.02	0.006
TLR3	O15455	False	TLR3_HUMAN		CPI-SS0CD2B7D51	0.0	0.007	0.004	0.006	0.011	0.0	0.012	0.007
MMP2	P08253	False	MMP2_HUMAN		CPI-SS084577134	0.0	0.0	0.0	0.006	0.017	0.002	0.0	0.006
SPARC	P09486	False	SPARC_HUMAN		CPI-SS00F27FBDF	0.026	0.0	0.002	0.144	0.118	0.021	0.007	0.002
FRS3	O43559	False	FRS3_HUMAN		CPI-SS0445B2471	0.0	0.01	0.002	0.007	0.01	0.002	0.007	0.007
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0F1F57934	0.016	0.092	0.001	0.007	0.008	0.104	0.007	0.008
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS067EA6552	0.0	0.012	0.01	0.0	0.0	0.0	0.043	0.004
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS09032AAA5	0.124	0.318	1.048	0.38	0.448	0.359	0.659	0.833
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0EE6E46E7	0.057	0.033	0.188	0.067	0.112	0.076	0.035	0.028
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0E14775AE	0.0	0.162	0.0	0.007	0.013	0.011	0.0	0.003
PLXNB1	O43157	False	PLXNB1_HUMAN		CPI-SS05438499B	0.0	0.008	0.002	0.0	0.01	0.005	0.0	0.0
TNFRSF10B	O14763	False	TNFRSF10B_HUMAN		CPI-SS03BF95E36	0.037	0.048	0.003	0.069	0.018	0.091	0.007	0.025
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS086BFF188	0.132	0.221	0.1	0.304	0.269	0.347	0.263	0.227
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS0BC7CD11B	0.126	0.296	0.251	0.256	0.264	0.254	0.046	0.045
RET	P07949	False	RET_HUMAN		CPI-SS0511FD78F	0.0	0.0	0.0	0.0	0.01	0.002	0.0	0.0
MET	P08581	False	MET_HUMAN		CPI-SS0FB93FBEF	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS037DB97BD	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0098257EA	0.124	0.318	1.048	0.38	0.448	0.359	0.659	0.833
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0DBAA0A77	0.012	0.012	0.029	0.043	0.032	0.039	0.026	0.029
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0DE0A486F	0.0	0.162	0.0	0.007	0.013	0.011	0.0	0.003
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0E00478B4	0.0	0.0	0.002	0.0	0.0	0.011	0.0	0.0
VCAN	P13611	False	VCAN_HUMAN		CPI-SS0280EF69B	0.129	0.571	0.023	1.936	0.202	2.748	0.131	0.05
RET	P07949	False	RET_HUMAN		CPI-SS07FF77061	0.0	0.0	0.0	0.0	0.01	0.002	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS002DA4C91	0.006	0.0	0.02	0.013	0.015	0.012	0.055	0.064
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS04F4AE28E	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0
LDLR	P01130	False	LDLR_HUMAN		CPI-SS071C34408	0.047	0.101	0.185	0.373	0.158	0.236	0.048	0.048
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS03886FA00	0.006	0.025	0.002	0.053	0.024	0.024	0.063	0.125
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0151341E0	0.015	0.036	0.006	0.03	0.108	0.068	0.108	0.033
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0726A9CCA	0.0	0.012	0.01	0.0	0.0	0.0	0.043	0.004
TLR4	O00206	False	TLR4_HUMAN		CPI-SS00CF7ADDC	0.0	0.026	0.001	0.217	0.02	0.312	0.007	0.003
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS065FFAF5E	0.04	0.108	0.021	0.081	0.067	0.069	0.111	0.094
TGFBR2	P37173	False	TGFBR2_HUMAN		CPI-SS0DC9E4DF9	0.215	0.33	0.039	0.131	0.164	0.231	0.193	0.245
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS0649F034F	0.136	0.306	0.839	0.488	0.494	0.389	0.284	0.314
PSAP	P07602	False	PSAP_HUMAN		CPI-SS070ABC196	0.331	1.426	0.536	1.608	0.589	2.414	0.414	0.237
PLXNB2	O15031	False	PLXNB2_HUMAN		CPI-SS0C19D082D	0.023	0.254	0.021	0.235	0.065	0.275	0.012	0.02
INSR	P06213	False	INSR_HUMAN		CPI-SS054624553	0.032	0.109	0.235	0.153	0.165	0.094	0.0	0.003
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS03EC5E8EB	0.02	0.021	0.001	0.032	0.044	0.061	0.0	0.01
KCNN4	O15554	False	KCNN4_HUMAN		CPI-SS0EFBB65F4	0.031	0.007	0.272	0.072	0.084	0.013	0.0	0.006
HMMR	O75330	False	HMMR_HUMAN		CPI-SS0565456DB	0.034	0.01	0.74	0.267	0.219	0.0	0.017	0.006
INSR	P06213	False	INSR_HUMAN		CPI-SS0F6115075	0.032	0.109	0.235	0.153	0.165	0.094	0.0	0.003
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS05F06B713	0.02	0.021	0.001	0.032	0.044	0.061	0.0	0.01
INSR	P06213	False	INSR_HUMAN		CPI-SS05F7D222D	0.032	0.109	0.235	0.153	0.165	0.094	0.0	0.003
ESR1	P03372	False	ESR1_HUMAN		CPI-SS0BBDA0C3F	0.005	0.018	0.0	0.01	0.0	0.003	0.0	0.0
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS0A588506B	0.02	0.021	0.001	0.032	0.044	0.061	0.0	0.01
ADCY9	O60503	False	ADCY9_HUMAN		CPI-SS0FB2F97CA	0.005	0.05	0.007	0.058	0.049	0.028	0.014	0.033
S1PR4	O95977	False	S1PR4_HUMAN		CPI-SS034060D56	0.17	0.158	0.189	0.112	0.213	0.156	0.128	0.241
TLR2	O60603	False	TLR2_HUMAN		CPI-SS0656275A7	0.002	0.08	0.002	0.166	0.057	0.259	0.02	0.006
DYSF	O75923	False	DYSF_HUMAN		CPI-SS053D86BD9	0.011	0.005	0.0	0.087	0.0	0.132	0.006	0.005
MFAP3L	O75121	False	MFAP3L_HUMAN		CPI-SS077C35726	0.009	0.009	0.004	0.005	0.0	0.0	0.0	0.0
DYSF	O75923	False	DYSF_HUMAN		CPI-SS0B490E802	0.011	0.005	0.0	0.087	0.0	0.132	0.006	0.005
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS089283EF5	0.0	0.012	0.01	0.0	0.0	0.0	0.043	0.004
HLA-DPB1	P04440	False	HLA-DPB1_HUMAN		CPI-SS0EDD3F6A8	1.762	2.789	0.095	0.835	1.115	1.179	0.774	0.786
ADGRL1	O94910	False	ADGRL1_HUMAN		CPI-SS09375CA29	0.0	0.045	0.006	0.02	0.028	0.005	0.027	0.013
CNIH1	O95406	False	CNIH1_HUMAN		CPI-SS04767DDF0	0.079	0.198	0.216	0.159	0.3	0.168	0.039	0.082
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0ECA3C270	0.123	0.984	0.027	1.403	0.353	1.388	1.063	0.678
IL2RA	P01589	False	IL2RA_HUMAN		CPI-SS045A92630	0.004	0.006	0.0	0.008	0.0	0.0	0.008	0.023
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS03D8BE340	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS096307FED	0.0	0.012	0.01	0.0	0.0	0.0	0.043	0.004
CD74	P04233	False	CD74_HUMAN		CPI-SS0ABC5C1B8	3.412	3.931	0.235	2.363	1.861	2.727	0.789	0.984
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0D4C221B8	0.016	0.092	0.001	0.007	0.008	0.104	0.007	0.008
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0FCB7A7D8	0.0	0.012	0.01	0.0	0.0	0.0	0.043	0.004
IFNAR1	P17181	False	IFNAR1_HUMAN		CPI-SS078A6F3C9	0.245	0.233	0.217	0.191	0.21	0.256	0.111	0.111
TNFRSF1A	P19438	False	TNFRSF1A_HUMAN		CPI-SS0DA033F03	0.0	0.144	0.04	0.149	0.222	0.165	0.076	0.047
TNFRSF1B	P20333	False	TNFRSF1B_HUMAN		CPI-SS0C4E86714	0.043	0.427	0.195	0.396	0.079	1.141	0.343	0.407
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS09406A30A	0.057	0.033	0.188	0.067	0.112	0.076	0.035	0.028
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0C321CE6D	0.0	0.0	0.0	0.054	0.0	0.083	0.0	0.0
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS079EEDE8D	0.0	0.012	0.01	0.0	0.0	0.0	0.043	0.004
C3	P01024	False	C3_HUMAN		CPI-SS04F28628D	0.0	0.0	0.003	0.0	0.008	0.005	0.0	0.0
PROC	P04070	False	PROC_HUMAN		CPI-SS028F0D726	0.008	0.109	0.0	0.0	0.011	0.002	0.0	0.003
PLAU	P00749	False	PLAU_HUMAN		CPI-SS0DAFE24B6	0.0	0.023	0.0	0.023	0.054	0.0	0.0	0.006
PLAT	P00750	False	PLAT_HUMAN		CPI-SS008DD1B5A	0.0	0.0	0.002	0.0	0.0	0.002	0.0	0.006
HP	P00738	False	HP_HUMAN		CPI-SS032131570	0.0	0.02	0.0	0.078	0.0	0.056	0.0	0.0
C3	P01024	False	C3_HUMAN		CPI-SS028712007	0.0	0.0	0.003	0.0	0.008	0.005	0.0	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS06DD43A6C	0.016	0.092	0.001	0.007	0.008	0.104	0.007	0.008
PROC	P04070	False	PROC_HUMAN		CPI-SS014B6C7D1	0.008	0.109	0.0	0.0	0.011	0.002	0.0	0.003
PLAU	P00749	False	PLAU_HUMAN		CPI-SS01562ACBC	0.0	0.023	0.0	0.023	0.054	0.0	0.0	0.006
PLAT	P00750	False	PLAT_HUMAN		CPI-SS026AF1BB4	0.0	0.0	0.002	0.0	0.0	0.002	0.0	0.006
HP	P00738	False	HP_HUMAN		CPI-SS069A7D8CC	0.0	0.02	0.0	0.078	0.0	0.056	0.0	0.0
CFH	P08603	False	CFH_HUMAN		CPI-SS0A6D0A416	0.0	0.0	0.007	0.007	0.076	0.002	0.007	0.006
CD36	P16671	False	CD36_HUMAN		CPI-SS0CC58BC47	0.007	0.496	1.479	0.519	0.228	0.834	0.018	0.02
VCAN	P13611	False	VCAN_HUMAN		CPI-SS0827A3BF8	0.129	0.571	0.023	1.936	0.202	2.748	0.131	0.05
CD14	P08571	False	CD14_HUMAN		CPI-SS0EB12B326	0.015	0.178	0.007	0.545	0.028	1.792	0.012	0.007
ZG16B	Q96DA0	False	ZG16B_HUMAN		CPI-SS061666DC1	0.0	0.0	0.0	0.03	0.014	0.018	0.0	0.0
IRAK4	Q9NWZ3	False	IRAK4_HUMAN		CPI-SS0552B6252	0.068	0.184	0.079	0.067	0.147	0.098	0.105	0.133
POMC	P01189	False	POMC_HUMAN		CPI-SS00BD8FF72	0.046	0.051	0.101	0.054	0.104	0.038	0.065	0.034
ASIP	P42127	False	ASIP_HUMAN		CPI-SS019ABECEC	0.007	0.142	0.0	0.0	0.011	0.0	0.0	0.0
